Ioff,Ion,SS,Vth,Vth2
-11.29550,-4.99838,74.81600,0.34082,0.469046
-10.49850,-4.96173,80.65600,0.29411,0.441833
-10.29220,-4.96756,80.47500,0.27723,0.411521
-10.79730,-5.00082,74.94300,0.29717,0.420727
-10.71400,-4.99743,76.47300,0.29475,0.427971
-10.56000,-4.96239,75.89400,0.28067,0.404305
-10.11180,-5.03646,77.46450,0.25173,0.393498
-9.13803,-4.87325,79.54320,0.17433,0.291057
-9.93576,-4.97620,78.58910,0.23891,0.374092
-11.39160,-4.96790,71.33000,0.32811,0.451821
-11.70240,-5.01773,72.58900,0.35905,0.48198
-10.27870,-5.01519,77.03510,0.26217,0.40583
-10.69170,-5.03679,75.22500,0.28915,0.421425
-11.12420,-5.02788,74.69100,0.32163,0.451132
-10.19260,-5.00799,75.05080,0.24966,0.394298
-10.54520,-4.96625,75.07400,0.27768,0.406287
-11.77480,-5.04217,71.72800,0.36068,0.491545
-10.52830,-5.04671,75.68700,0.27592,0.420238
-10.10460,-4.98932,75.93670,0.24354,0.37328
-9.81506,-4.93523,76.15820,0.22092,0.341643
-9.70765,-4.94481,79.22550,0.22226,0.355516
-11.02260,-5.03733,77.62900,0.32725,0.46653
-10.14790,-4.96155,78.32080,0.25726,0.38749
-10.16400,-4.97159,77.27390,0.25169,0.374364
-10.97560,-4.98850,74.68000,0.31276,0.434395
-10.08170,-4.94493,77.45590,0.24956,0.382178
-9.86243,-4.95123,75.21280,0.22295,0.346656
-9.93711,-4.96019,76.12640,0.23155,0.358893
-11.13020,-5.00757,74.27500,0.32268,0.453299
-10.46140,-5.00558,76.56800,0.27450,0.407925
-11.07390,-5.00860,72.02600,0.30865,0.436859
-10.78300,-4.98804,75.04500,0.29425,0.430176
-9.51453,-4.94297,78.51490,0.20434,0.337131
-10.22830,-4.99423,77.24260,0.26027,0.397646
-9.59438,-4.98492,77.43990,0.20928,0.344727
-10.53720,-5.01251,74.84900,0.27355,0.416346
-10.35970,-4.96058,75.36200,0.26302,0.380054
-9.72798,-4.99735,78.08440,0.22111,0.359681
-10.42230,-5.01167,78.83800,0.28071,0.425344
-10.07500,-4.97963,78.63560,0.25016,0.385112
-9.95025,-4.96536,74.79980,0.22825,0.353892
-10.87480,-4.98147,73.81600,0.30113,0.432373
-10.35020,-4.99400,77.32100,0.27024,0.402039
-11.10130,-4.97064,77.04500,0.32819,0.461366
-10.21880,-4.99762,74.93940,0.24992,0.381645
-10.94360,-5.04335,74.10600,0.30377,0.434097
-10.85050,-5.02470,74.41200,0.30155,0.430603
-10.65470,-5.01262,75.48900,0.28612,0.422549
-10.18310,-5.01516,77.48060,0.25631,0.391481
-10.12090,-5.02727,75.91690,0.24411,0.384054
-10.22440,-4.95103,75.74520,0.25012,0.371385
-10.93250,-5.04000,74.71000,0.30576,0.436114
-9.60524,-4.96212,79.11810,0.21312,0.346354
-10.74890,-4.98384,75.67600,0.29626,0.430068
-11.41010,-4.99279,74.84300,0.34577,0.467443
-10.41750,-4.94708,76.71000,0.27362,0.399823
-9.90074,-4.96220,76.94670,0.23171,0.363188
-11.45860,-4.98914,71.24300,0.33435,0.460828
-10.30470,-5.02924,77.98700,0.26846,0.406105
-10.20280,-4.98157,77.82260,0.25870,0.397508
-9.99906,-4.96169,75.46080,0.23474,0.364727
-10.54120,-4.93102,75.24200,0.28017,0.389588
-10.21310,-4.98534,75.64560,0.25088,0.37231
-10.19500,-4.98008,78.82910,0.26250,0.393429
-9.53327,-4.95765,77.47720,0.20302,0.330126
-10.78530,-4.98008,72.17800,0.28804,0.404387
-11.31920,-5.06996,73.90600,0.32945,0.471002
-10.41390,-4.98872,78.24400,0.27822,0.420932
-10.80550,-4.98752,77.60100,0.31073,0.447383
-11.48090,-4.98875,74.79800,0.35225,0.464587
-10.66990,-4.98458,77.43100,0.29813,0.434998
-10.22940,-5.01522,77.16580,0.25784,0.393128
-9.70367,-4.95968,77.53460,0.21632,0.339238
-10.07880,-4.99181,79.12120,0.25271,0.395338
-11.14250,-5.01396,75.62300,0.32456,0.461029
-10.56070,-5.03716,76.04400,0.28283,0.419216
-9.90472,-4.96267,78.26270,0.23583,0.366778
-9.96839,-4.92946,74.49460,0.23031,0.353678
-10.19950,-4.94828,77.47170,0.25869,0.388523
-10.03070,-4.95715,76.96280,0.24335,0.380841
-10.06480,-4.96906,77.62770,0.24634,0.380336
-11.13370,-5.04247,76.39700,0.32768,0.470833
-9.98436,-4.94373,80.84520,0.25072,0.380755
-10.33330,-4.98361,78.31400,0.26958,0.402852
-9.89496,-4.93300,75.64100,0.22682,0.35124
-10.16690,-4.95914,78.22660,0.25815,0.392822
-11.30820,-5.02091,73.10600,0.32697,0.456465
-10.15720,-4.95346,79.08570,0.25838,0.393809
-10.55350,-4.98495,74.42000,0.27547,0.405173
-10.06530,-4.99836,76.91970,0.24337,0.37348
-10.12810,-4.96517,76.61840,0.24708,0.370549
-11.55750,-5.04980,71.37200,0.34201,0.473425
-10.71400,-5.00445,76.18200,0.29309,0.42453
-10.59260,-4.97335,76.25900,0.28496,0.409423
-10.63730,-5.00935,75.10900,0.28065,0.41003
-11.57720,-5.01627,75.46400,0.36572,0.495072
-10.51480,-5.00153,76.76800,0.27769,0.416155
-10.34130,-4.97318,73.50300,0.25359,0.374945
-11.31690,-5.01929,73.96200,0.33558,0.458428
-10.88190,-5.00054,78.65400,0.31731,0.461753
-10.30170,-4.99992,77.27300,0.26478,0.403831
-10.99470,-4.98772,72.39600,0.30442,0.438034
-10.19170,-5.04284,75.96720,0.25144,0.394925
-10.81600,-5.01916,75.37400,0.29805,0.435616
-11.41690,-5.01776,74.91500,0.34512,0.476651
-10.22990,-4.99462,78.04310,0.26198,0.399949
-10.41900,-4.98434,76.65900,0.27237,0.399079
-9.78561,-4.95784,75.55960,0.21788,0.345049
-10.63450,-5.02973,76.64800,0.28931,0.42674
-9.81846,-4.96171,75.34090,0.21876,0.348115
-10.34950,-4.97097,75.21900,0.25977,0.387372
-11.01590,-5.01916,74.76200,0.31479,0.444116
-9.54805,-4.93045,77.73740,0.20566,0.33643
-10.56530,-4.98557,76.65200,0.28394,0.424461
-9.76077,-4.99100,77.68110,0.22240,0.35709
-10.39060,-5.02269,72.99500,0.25737,0.381862
-9.86363,-4.93940,77.98870,0.23257,0.369375
-9.45954,-4.97377,80.61280,0.20604,0.347517
-10.13100,-4.99509,79.79140,0.25806,0.393547
-10.71820,-5.00412,73.53300,0.28308,0.419948
-10.06710,-4.94592,77.80700,0.24851,0.377543
-10.40620,-4.96471,77.40500,0.27303,0.407097
-10.66700,-5.02231,77.84000,0.29810,0.439628
-11.00720,-4.98624,74.68000,0.31490,0.443374
-10.91370,-5.03734,78.87500,0.31916,0.46277
-10.25060,-4.97654,75.96060,0.25293,0.379984
-9.84659,-4.98308,77.75840,0.22895,0.361994
-10.54740,-5.00325,76.98000,0.28255,0.423623
-10.14540,-4.96728,78.62530,0.25520,0.384169
-10.78310,-5.01839,75.00600,0.29499,0.428875
-9.82011,-4.93784,79.00210,0.23149,0.362932
-10.80770,-4.96741,76.29200,0.31003,0.445937
-12.06260,-5.04189,72.18000,0.40058,0.533421
-9.96392,-4.94255,76.82610,0.23698,0.371739
-11.85830,-5.03270,72.83400,0.37896,0.510083
-10.06250,-4.98106,76.00600,0.24267,0.381381
-10.07550,-4.97361,78.50380,0.25093,0.390158
-10.54610,-5.00475,78.76600,0.29311,0.435379
-9.98362,-4.94008,73.54750,0.22732,0.342854
-10.23420,-4.97099,74.21780,0.24821,0.374967
-10.71630,-4.97059,73.27800,0.28458,0.404983
-10.76470,-4.97855,73.65200,0.28854,0.412023
-9.46173,-4.94333,76.78160,0.19605,0.324386
-10.63930,-4.98561,72.59300,0.27303,0.39342
-10.84430,-5.00869,75.20200,0.30155,0.429434
-10.96290,-4.97930,76.99500,0.32080,0.451247
-10.86620,-5.01656,73.37400,0.29488,0.420675
-10.69290,-4.99020,76.35300,0.29410,0.425363
-11.37760,-5.01049,71.65800,0.32872,0.453545
-10.28530,-4.97922,76.70900,0.26262,0.390578
-10.80420,-4.96473,75.46000,0.29885,0.423978
-10.81610,-4.96394,76.22600,0.30352,0.42981
-10.13270,-4.99467,76.95730,0.24951,0.378473
-10.56560,-4.99840,76.81000,0.28429,0.424097
-9.67963,-4.94531,80.25650,0.22389,0.363744
-10.34530,-4.94471,74.35500,0.25695,0.384175
-10.96120,-4.99875,75.78500,0.31027,0.43816
-10.14980,-4.98546,78.07270,0.25511,0.388966
-10.95080,-5.03934,71.21500,0.29437,0.42204
-10.77110,-4.97285,75.44300,0.29813,0.415878
-9.86714,-4.94336,75.78710,0.22410,0.347919
-10.16190,-4.95604,77.34260,0.25533,0.380635
-9.64088,-4.96590,76.44050,0.20854,0.335077
-10.56470,-4.98171,74.52000,0.27477,0.413393
-9.87614,-4.97181,76.91790,0.22798,0.359553
-9.99632,-4.97239,76.56970,0.23850,0.383041
-10.11880,-4.96290,78.06770,0.25250,0.387207
-10.24610,-4.94915,74.71240,0.25258,0.366213
-10.91160,-4.99827,76.23200,0.31008,0.436858
-10.77680,-5.05290,75.84400,0.29609,0.442134
-10.71400,-4.93828,77.83800,0.30403,0.42469
-10.00470,-4.96637,77.58570,0.24178,0.375664
-10.08370,-4.93154,76.46990,0.24478,0.36969
-10.24620,-4.96991,76.30840,0.25816,0.38516
-9.57781,-4.96223,78.18150,0.20807,0.336148
-9.33420,-4.96688,77.55810,0.18817,0.323445
-10.04100,-4.96641,78.55120,0.24751,0.384881
-11.61750,-5.00058,72.06200,0.35295,0.483659
-9.88673,-4.96239,78.34040,0.23417,0.368022
-9.77433,-4.96444,76.38380,0.21833,0.342241
-11.28620,-5.01297,73.95500,0.33166,0.462102
-10.62190,-4.99560,77.90400,0.29273,0.43668
-10.04100,-4.94151,73.87150,0.23286,0.348495
-10.38620,-4.95094,74.25300,0.26015,0.379766
-9.68004,-4.95415,75.10330,0.20696,0.330843
-11.02130,-5.05715,78.44800,0.32824,0.473467
-10.16890,-5.02824,77.80760,0.25577,0.401707
-11.13200,-5.02800,77.21600,0.33259,0.46452
-11.56540,-5.03393,73.34000,0.35247,0.49023
-10.37490,-4.98954,76.90300,0.27098,0.410474
-11.56810,-5.02129,70.29400,0.33996,0.45185
-10.02140,-4.97590,77.53290,0.24275,0.3688
-10.27480,-4.99916,77.53500,0.26402,0.402461
-9.83592,-4.92415,77.95520,0.22828,0.354351
-11.14140,-4.98957,75.43100,0.32642,0.452563
-9.52808,-4.94371,78.76450,0.20651,0.340343
-10.27430,-4.97011,78.72700,0.26717,0.406642
-10.00230,-4.99281,74.33510,0.23039,0.36459
-9.90278,-4.99824,76.92920,0.23130,0.365449
-10.59310,-4.97637,76.26700,0.28781,0.41821
-10.82800,-4.98077,74.20700,0.29645,0.412755
-9.88804,-4.92706,78.63880,0.23620,0.364883
-10.85120,-5.00848,73.88600,0.29633,0.428409
-10.96840,-4.97697,73.65800,0.30350,0.424489
-9.92558,-5.06059,77.05540,0.23240,0.365146
-11.21720,-5.01252,71.45500,0.31820,0.439983
-10.56670,-4.99428,75.24400,0.27858,0.404464
-9.87400,-4.95843,80.09560,0.23892,0.369927
-9.44541,-4.95981,79.55070,0.20138,0.334557
-11.41360,-5.03385,73.57500,0.34345,0.476758
-10.14740,-4.97106,76.86430,0.25192,0.389426
-9.54125,-4.95863,79.78850,0.20933,0.3414
-10.61110,-4.94859,74.08000,0.27918,0.391491
-10.18890,-5.01367,79.17620,0.26347,0.414451
-9.63502,-4.93854,78.09260,0.21344,0.342412
-11.03380,-5.03150,74.19700,0.31426,0.449323
-11.36070,-5.10890,76.04300,0.34200,0.48754
-11.27060,-4.99441,74.11600,0.33279,0.460602
-10.08760,-4.96575,76.59560,0.24522,0.380767
-11.25220,-5.04047,74.59300,0.33374,0.466434
-10.49900,-4.97273,75.36900,0.27320,0.395826
-9.26120,-4.94992,78.81530,0.18378,0.313473
-11.36370,-5.01151,73.95800,0.33693,0.473466
-11.40760,-4.98815,71.82800,0.33445,0.449113
-10.54500,-5.01821,73.74100,0.26713,0.401443
-10.26310,-4.94176,73.12690,0.24697,0.361108
-10.26880,-4.96596,77.99300,0.26486,0.399893
-10.58830,-5.00183,75.98600,0.28720,0.424807
-10.10000,-4.99904,76.92660,0.24918,0.388096
-10.59530,-4.97045,76.24800,0.28654,0.411736
-9.88183,-4.96558,76.12300,0.22766,0.35705
-10.02860,-4.98090,77.17890,0.24250,0.374831
-11.15180,-4.99825,74.05200,0.32445,0.452648
-11.72710,-5.01049,72.42800,0.36291,0.489898
-9.36654,-4.96085,77.25090,0.18976,0.327654
-10.22210,-4.95500,79.67600,0.26695,0.401177
-10.30700,-4.97166,76.06900,0.25942,0.385821
-9.80109,-4.94070,79.71990,0.23032,0.357745
-10.70670,-5.00300,75.04200,0.28852,0.42768
-9.99543,-4.94516,77.26170,0.24072,0.373097
-10.43060,-4.95078,76.04500,0.27187,0.394546
-10.70030,-5.01878,73.32000,0.28570,0.421972
-10.32900,-4.96042,76.77900,0.26606,0.385242
-11.45220,-5.08091,77.36300,0.35978,0.503068
-10.12910,-4.99365,79.75690,0.25968,0.404887
-9.80808,-4.93790,75.99260,0.21981,0.334938
-9.82981,-4.93524,78.34310,0.22912,0.352694
-9.83135,-5.00530,76.41790,0.22553,0.369048
-9.70117,-4.95506,77.36900,0.21752,0.345729
-10.73210,-5.06086,74.06100,0.28867,0.428754
-10.44800,-4.97411,74.96200,0.26954,0.390437
-9.55131,-4.96550,77.90130,0.20525,0.338108
-10.29640,-4.99229,79.24100,0.27144,0.409716
-10.43220,-4.99857,74.84700,0.26428,0.398898
-10.02910,-4.97678,77.50900,0.24275,0.369689
-10.20420,-4.96046,75.49850,0.24971,0.370029
-11.95880,-5.06256,72.77500,0.37995,0.507046
-10.52720,-4.96677,74.28900,0.27051,0.389243
-11.77430,-4.99111,68.36500,0.35041,0.462159
-10.23420,-4.92577,76.37830,0.25787,0.380108
-11.07780,-4.99154,75.40500,0.31835,0.445023
-10.00060,-5.00159,78.11940,0.24188,0.37513
-10.48650,-4.99389,78.05000,0.28323,0.419844
-11.20150,-5.04587,76.84400,0.33664,0.469179
-10.54350,-4.98380,76.46100,0.28113,0.408961
-10.56980,-5.02197,74.93900,0.27534,0.397004
-10.14180,-4.94859,75.77170,0.24758,0.374262
-10.29650,-4.97289,77.12900,0.26351,0.394966
-10.00410,-4.98929,78.62580,0.24531,0.382284
-10.93750,-5.01262,75.02300,0.30949,0.446201
-11.22760,-4.95621,77.74300,0.34433,0.464706
-10.37140,-5.00220,74.11500,0.25801,0.387193
-9.09090,-4.90488,79.87835,0.17466,0.312281
-11.38920,-4.99711,72.82200,0.33605,0.455588
-11.19590,-5.03624,75.87400,0.33509,0.473031
-10.87390,-4.98261,75.97700,0.30882,0.437603
-10.37370,-4.98648,75.50100,0.26643,0.39467
-10.40300,-5.00863,76.26000,0.26848,0.406827
-10.54010,-4.96967,76.33900,0.28094,0.403117
-11.68590,-5.00831,72.34200,0.36314,0.484617
-9.71032,-5.00879,78.46140,0.22072,0.366173
-10.72450,-5.03429,77.37400,0.29792,0.442177
-11.51820,-4.98584,74.11500,0.35530,0.48092
-10.51830,-5.06087,75.43500,0.27440,0.421498
-10.41460,-4.96740,78.20900,0.27552,0.403037
-10.22430,-4.96574,77.04090,0.25776,0.38784
-10.90240,-4.99229,76.60500,0.31082,0.450938
-11.13350,-5.05183,75.06100,0.32327,0.454561
-9.95974,-4.99929,79.79240,0.24491,0.388465
-10.38640,-4.97963,75.89000,0.26709,0.398245
-10.70160,-4.99882,73.37200,0.28399,0.407453
-9.70094,-4.98523,79.19270,0.22215,0.3615
-11.12270,-5.00163,76.71400,0.33138,0.472722
-10.03000,-4.99274,78.36250,0.24670,0.386256
-9.76036,-5.00334,77.83380,0.22219,0.361237
-10.43310,-4.99464,75.50000,0.26850,0.39485
-9.61223,-4.96593,76.55980,0.20665,0.33625
-10.60400,-4.99147,78.13000,0.29233,0.427457
-10.28190,-4.99169,78.39700,0.26573,0.396085
-11.01960,-5.03460,76.34400,0.31989,0.462756
-11.80250,-5.03105,72.04000,0.36283,0.494014
-11.34690,-4.99074,71.86300,0.33086,0.440013
-11.51030,-5.00848,71.22500,0.33534,0.463688
-10.50860,-4.98480,77.17400,0.28108,0.416317
-10.08570,-4.99087,77.13970,0.24666,0.376623
-10.89180,-4.98550,72.98500,0.29675,0.417454
-10.93040,-5.06432,77.53900,0.31704,0.458175
-11.55580,-5.05730,76.35400,0.36335,0.504164
-10.66780,-4.98174,76.42900,0.29137,0.424726
-10.58920,-4.97615,76.88100,0.28705,0.419668
-10.20100,-5.01614,74.60930,0.24680,0.37257
-9.64859,-4.98946,77.10660,0.21100,0.339669
-10.20670,-4.99220,75.68690,0.25157,0.387543
-10.11970,-5.03227,75.12810,0.24318,0.379246
-10.67560,-5.01987,74.20200,0.28468,0.41328
-9.59864,-4.96152,79.38290,0.21418,0.351906
-10.87510,-5.02567,74.95600,0.30721,0.436087
-10.19450,-4.96223,74.71270,0.24658,0.365635
-10.52710,-4.96051,75.72100,0.27793,0.407143
-10.30990,-4.97359,74.00390,0.25416,0.381298
-11.00020,-5.01386,76.01400,0.31776,0.458154
-10.85870,-5.03775,76.28200,0.30632,0.451984
-10.36480,-5.01121,72.73300,0.25373,0.382311
-10.47540,-5.01718,74.07800,0.26571,0.394651
-9.81493,-4.93334,80.34410,0.23434,0.361558
-10.55500,-4.98221,75.81800,0.28116,0.413924
-9.83517,-4.92736,76.29640,0.22390,0.342754
-10.10850,-4.99261,77.00670,0.24910,0.38245
-10.34880,-4.96703,76.80000,0.26654,0.393219
-11.03930,-5.01265,77.94000,0.32658,0.466484
-10.68840,-4.99943,75.63600,0.29321,0.422551
-9.89876,-4.99063,77.78020,0.23358,0.376602
-10.25700,-4.98010,76.69500,0.25984,0.392525
-10.94300,-4.99670,75.81100,0.31603,0.458102
-10.97170,-5.00059,73.76600,0.30872,0.435826
-9.63824,-4.93190,75.86680,0.20850,0.342451
-9.03314,-4.91938,80.12699,0.16957,0.302572
-9.94613,-4.94862,77.04650,0.23441,0.355028
-10.17970,-5.00472,77.85450,0.25805,0.408724
-10.34630,-4.96525,76.18500,0.26483,0.389372
-10.19780,-4.95523,74.84170,0.24729,0.365683
-10.30120,-4.97798,76.56400,0.26231,0.392879
-10.66350,-4.97362,73.17200,0.27373,0.404349
-10.50330,-5.04544,74.75600,0.27038,0.402978
-10.13420,-4.94088,77.51870,0.25349,0.384449
-9.25284,-4.95337,77.53870,0.18131,0.316516
-10.59720,-5.00270,73.70100,0.27495,0.411541
-10.63000,-4.96307,76.36800,0.28794,0.413636
-9.76419,-4.95641,78.06160,0.22362,0.357463
-11.26640,-5.02983,72.34700,0.32817,0.453419
-11.21160,-4.95157,73.59700,0.32209,0.450043
-9.99283,-5.00520,76.24830,0.23599,0.372208
-12.20060,-5.08758,68.55200,0.36992,0.505873
-10.68790,-4.98903,75.62300,0.29299,0.440012
-10.27940,-4.97737,77.08100,0.26412,0.395257
-9.47968,-4.99480,76.63930,0.19707,0.332185
-10.49680,-4.98149,77.56200,0.28360,0.42274
-9.96000,-4.97475,77.34680,0.23734,0.3687
-10.71940,-5.00606,75.42000,0.29280,0.430099
-10.23730,-4.92489,77.16990,0.26053,0.385288
-10.47430,-4.96889,81.00200,0.29195,0.429216
-10.05570,-4.95696,77.02830,0.24513,0.372924
-10.57230,-5.03872,77.12800,0.28421,0.412423
-10.74880,-5.01315,74.94100,0.28943,0.421368
-9.99875,-4.94368,76.18890,0.23531,0.35273
-11.24550,-5.03293,76.02200,0.33400,0.470019
-9.18409,-4.92087,80.08700,0.17954,0.299445
-10.23820,-4.96397,77.83660,0.26232,0.401673
-10.25660,-4.98387,79.36800,0.26802,0.412725
-11.08000,-5.01366,73.73600,0.31621,0.446187
-10.95820,-4.98606,71.74200,0.29912,0.410248
-11.22840,-5.04263,74.24000,0.33062,0.46194
-9.83914,-4.96839,74.14050,0.21679,0.340452
-10.89820,-5.05066,74.85800,0.30344,0.438854
-9.37247,-4.93393,78.13020,0.19159,0.317731
-10.13080,-4.95179,77.04750,0.25209,0.381077
-11.66120,-5.01087,73.47100,0.36188,0.491443
-11.75300,-5.03253,70.22700,0.35034,0.482582
-10.75410,-4.98299,74.88800,0.29383,0.423834
-9.83442,-4.92749,79.22370,0.23262,0.366602
-10.37760,-4.95890,77.68100,0.27481,0.404883
-11.15940,-5.03433,73.91200,0.32363,0.450228
-10.38810,-4.96477,72.90800,0.25727,0.380255
-10.37580,-4.96994,79.29300,0.27480,0.408097
-10.89300,-4.97798,74.24900,0.29931,0.43052
-10.87440,-5.04604,75.66200,0.30570,0.456439
-9.42159,-4.95052,76.30680,0.19050,0.312605
-10.62580,-5.02009,74.23500,0.28001,0.412837
-10.65980,-4.99397,72.99200,0.27945,0.407537
-10.38550,-4.94474,73.86400,0.25871,0.377357
-9.87575,-4.96352,81.71880,0.24293,0.378222
-10.46520,-5.02784,77.16200,0.27842,0.420537
-11.53700,-5.01610,71.78200,0.34283,0.473351
-10.50060,-4.97996,77.09200,0.28284,0.422807
-11.16650,-5.00006,74.80400,0.32519,0.453972
-10.03090,-5.01514,79.80130,0.25049,0.395225
-10.79700,-5.03957,74.89900,0.29623,0.434734
-10.96460,-4.99244,74.98600,0.30964,0.440094
-11.74290,-5.10543,73.34000,0.35660,0.50079
-10.87220,-5.00141,75.76100,0.30572,0.43511
-9.71404,-4.95535,77.10850,0.21557,0.341957
-10.14530,-4.99037,73.88030,0.23863,0.369962
-10.05280,-5.01460,77.04150,0.24146,0.380568
-10.91230,-5.01207,78.61000,0.32125,0.461881
-11.16600,-5.04590,75.71300,0.32636,0.466115
-10.56770,-4.98979,74.17300,0.27603,0.405043
-10.79060,-4.97505,77.13200,0.30543,0.436676
-10.62250,-4.94541,74.49800,0.28359,0.399273
-10.12440,-4.97171,77.18340,0.25096,0.387943
-9.64746,-4.91518,77.73270,0.21393,0.337503
-9.88654,-4.98407,76.38840,0.22779,0.351654
-10.25540,-4.96070,75.30690,0.25695,0.382542
-10.52080,-5.04138,75.79400,0.27686,0.410435
-10.71260,-4.97785,74.68100,0.28861,0.4166
-11.25740,-5.03838,73.04500,0.32750,0.454991
-10.15100,-4.98315,77.42760,0.25405,0.385363
-11.02480,-5.00016,74.91500,0.31769,0.4495
-9.93678,-4.98967,76.60090,0.23205,0.357688
-10.83160,-4.97953,75.38300,0.30193,0.429453
-10.33370,-4.96213,73.62100,0.25463,0.377808
-10.86800,-5.03771,79.13000,0.32072,0.466196
-10.89010,-4.99884,73.36500,0.29746,0.426907
-11.31210,-5.07239,74.07800,0.33335,0.468894
-11.54080,-5.00920,73.36500,0.34622,0.477405
-10.00800,-4.95821,73.60690,0.22931,0.351767
-10.52290,-4.94962,75.45700,0.27908,0.395021
-10.63020,-4.98793,74.18700,0.28182,0.405516
-11.58170,-5.09537,72.80100,0.35289,0.485947
-10.23700,-5.00327,75.13360,0.25322,0.386693
-9.41247,-4.91654,81.62590,0.20299,0.331877
-10.32380,-4.96444,76.26000,0.26330,0.398157
-10.32680,-5.02056,78.13800,0.26904,0.412169
-11.02280,-5.00979,75.38300,0.31520,0.441707
-10.94050,-5.01656,76.18500,0.31115,0.437753
-10.80210,-5.01293,76.80500,0.30396,0.439593
-9.27415,-4.96495,78.22320,0.18431,0.317792
-10.53130,-4.97352,76.38800,0.28012,0.400511
-10.99150,-5.04253,80.52100,0.33383,0.484305
-9.42768,-4.91616,75.57360,0.18861,0.299855
-9.26221,-4.92401,79.90270,0.18664,0.312044
-9.88011,-4.97355,79.88430,0.23870,0.380774
-10.39950,-4.97320,70.86600,0.25527,0.379626
-10.56100,-4.96640,75.28200,0.27961,0.400151
-10.47830,-4.99313,79.40300,0.28822,0.423751
-10.52560,-4.98036,75.94300,0.28143,0.402193
-10.66420,-4.93185,75.24900,0.28984,0.424666
-10.94520,-4.98634,73.77600,0.30691,0.429452
-10.14030,-4.97570,74.38890,0.24157,0.364463
-9.90232,-4.93586,73.74010,0.21707,0.33607
-10.80080,-5.02509,77.70300,0.30783,0.445116
-11.15430,-5.03071,74.81300,0.32236,0.454196
-10.77750,-4.98716,73.33900,0.28947,0.4169
-9.71810,-4.93950,75.89000,0.21272,0.334661
-10.39200,-4.97678,76.27000,0.27034,0.399878
-9.50640,-4.96453,78.70880,0.20455,0.343529
-9.41710,-4.96943,77.77360,0.19414,0.32498
-9.87397,-4.95986,76.97420,0.22779,0.349653
-10.20940,-4.97521,78.07690,0.25996,0.395546
-10.44500,-5.01926,77.32400,0.27591,0.414212
-9.48535,-4.96807,80.37840,0.20719,0.343337
-10.67560,-4.99334,77.13900,0.29593,0.434587
-9.79044,-4.98529,76.54730,0.22242,0.355199
-10.33700,-4.96503,75.98000,0.26253,0.382855
-9.88759,-4.96546,77.92770,0.23365,0.364479
-10.63300,-4.97346,75.39600,0.28347,0.42158
-10.71350,-5.00082,76.07500,0.29399,0.42271
-11.34480,-5.11591,73.61000,0.33110,0.46557
-9.28935,-4.98204,79.36070,0.18949,0.331976
-10.41120,-4.97580,76.48000,0.27182,0.405003
